slot_id,slot_width,mac,desc,isiot,ethlen,ethsum,ethstd,remote_ip,avg_ttl,tcp_udp_ratio,ports,tcpts_skew,max_winds,udns,dns,avg_ua
1546727655.68,120,e0:94:67:31:ab:f0,lenovo laptop,0,186,31745,1.1387819164791226,15,122.448087432,0.333333333333,6,,17520,4,5,
1546727655.68,120,dc:0b:34:f2:20:42,LG G3,0,40,15264,4.892827603954511,5,64.0,0.5,4,24.59068044466626,65535,1,1,
1546727655.68,120,34:e6:ad:29:64:8b,Dell laptop,0,2339,157794,0.3624709679188535,12,122.819700214,0.5,4,,17520,2,2,
1546727655.68,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,147,65248,5.8678398771882225,9,64.0,0.75,4,1120684.0323905952,65535,5,5,60.0
1546727655.68,120,5c:70:a3:61:5a:04,nexus 5x,0,7,496,6.254134186996659,3,64.0,1.0,2,392.97753420111576,406,0,0,
1546727742.03,60,f4:f5:e8:57:86:a6,Chromecast,1,65,9679,1.0971472014949228,7,64.0,0.4,5,,403,4,13,
1546727742.03,60,e0:94:67:31:ab:f0,lenovo laptop,0,64,9942,1.3552470743913458,13,111.873015873,0.4,5,,1024,0,0,
1546727742.03,60,dc:0b:34:f2:20:42,LG G3,0,26,4714,5.127077080788341,4,64.0,0.666666666667,3,21.576612454749814,65535,1,1,
1546727742.03,60,34:e6:ad:29:64:8b,Dell laptop,0,33,8116,1.8243028213598782,5,29.6774193548,0.5,4,,17520,1,1,
1546727742.03,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,144,65043,1.4336068872596204,8,64.0,0.75,4,597203.4258320288,65535,5,5,60.0
1546727742.03,60,5c:70:a3:61:5a:04,nexus 5x,0,34,7490,3.565167015817823,6,64.0,0.666666666667,3,659091.2912130258,65535,1,1,
1546727242.57,600,f4:f5:e8:57:86:a6,Chromecast,1,521,126952,1.5398499861390769,18,91.3399602386,0.181818181818,11,11.033679649858321,403,8,47,
1546727242.57,600,08:62:66:b2:82:d4,Asus ZenPad,0,75,23739,26.769044354978575,8,64.0,0.75,4,1352733.5304562377,65535,3,3,57.0
1546727242.57,600,e0:94:67:31:ab:f0,lenovo laptop,0,1090,254911,1.0876786482045286,30,119.751671442,0.25,8,37.999452714774804,65535,18,30,
1546727242.57,600,dc:0b:34:f2:20:42,LG G3,0,77,20239,28.57994573242931,8,64.0,0.5,4,77.6028581445697,65535,2,2,
1546727242.57,600,34:e6:ad:29:64:8b,Dell laptop,0,14691,1202948,0.327364750178757,47,124.38838525,0.5,6,97.37762868602717,17520,20,36,37.0884353741
1546727242.57,600,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,186,72902,16.41154245308266,14,64.0,0.8,5,6056167.003016133,65535,5,6,60.0
1546727242.57,600,5c:70:a3:61:5a:04,nexus 5x,0,87,12154,16.269446908533677,11,64.0,0.75,4,442993370.82211536,65535,2,2,
1546727543.78,300,f4:f5:e8:57:86:a6,Chromecast,1,259,59619,1.4914645634144899,13,91.3944223108,0.285714285714,7,4.198101683291831,403,6,26,
1546727543.78,300,08:62:66:b2:82:d4,Asus ZenPad,0,26,4909,38.580924695329216,6,64.0,0.75,4,298481.92683563306,65535,2,2,57.0
1546727543.78,300,e0:94:67:31:ab:f0,lenovo laptop,0,441,75300,1.1613364739725318,19,123.307159353,0.285714285714,7,,17520,7,9,
1546727543.78,300,dc:0b:34:f2:20:42,LG G3,0,68,19600,19.2221248690375,6,64.0,0.5,4,57.71028093848146,65535,2,2,
1546727543.78,300,34:e6:ad:29:64:8b,Dell laptop,0,9560,663578,0.27478062288404637,26,124.074547168,0.6,5,97.37762868602717,17520,12,13,24.5
1546727543.78,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,170,71740,9.46616645695645,10,64.0,0.75,4,5864827.262940315,65535,5,6,60.0
1546727543.78,300,5c:70:a3:61:5a:04,nexus 5x,0,65,10649,14.188585913971744,11,64.0,0.75,4,149302106.29720083,65535,2,2,
1546727681.32,180,f4:f5:e8:57:86:a6,Chromecast,1,182,40096,1.379039758549524,13,90.1942857143,0.333333333333,6,0.14471802884895568,403,7,22,
1546727681.32,180,08:62:66:b2:82:d4,Asus ZenPad,0,25,4808,6.094391083246325,6,64.0,0.75,4,71464.75838518742,65535,2,2,57.0
1546727681.32,180,e0:94:67:31:ab:f0,lenovo laptop,0,289,51517,1.1830764741100388,17,124.435087719,0.285714285714,7,,17520,5,8,
1546727681.32,180,dc:0b:34:f2:20:42,LG G3,0,65,19399,5.949927006138593,6,64.0,0.5,4,48.0787693579088,65535,2,2,
1546727681.32,180,34:e6:ad:29:64:8b,Dell laptop,0,1750,125603,0.5584282994835944,15,119.600917431,0.6,5,,17520,4,4,18.0
1546727681.32,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,154,65703,4.267175358432447,9,64.0,0.75,4,883107.3409189053,65535,5,5,60.0
1546727681.32,180,5c:70:a3:61:5a:04,nexus 5x,0,49,8609,3.163726027988451,10,64.0,0.666666666667,3,23513783.404755358,65535,1,1,
1546727802.04,60,f4:f5:e8:57:86:a6,Chromecast,1,65,20184,1.4688799677315239,9,100.380952381,0.4,5,0.014642774514505992,403,4,5,
1546727802.04,60,08:62:66:b2:82:d4,Asus ZenPad,0,25,4808,6.094391083246325,6,64.0,0.75,4,71464.75838518742,65535,2,2,57.0
1546727802.04,60,e0:94:67:31:ab:f0,lenovo laptop,0,130,27280,1.0287840938229609,15,128.0,0.333333333333,6,,17520,3,4,
1546727802.04,60,dc:0b:34:f2:20:42,LG G3,0,19,3736,0.060995821930416666,2,64.0,0.5,2,2.5683019254712276,65535,1,1,
1546727802.04,60,34:e6:ad:29:64:8b,Dell laptop,0,50,11562,1.6631790668201254,7,59.2083333333,0.6,5,,17520,2,2,18.0
1546727802.04,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,10,660,10.819257077555868,4,64.0,1.0,1,222891.7499840968,1797,0,0,
1546727802.04,60,5c:70:a3:61:5a:04,nexus 5x,0,15,1119,2.053511521456061,6,64.0,1.0,2,882577.3205608454,1090,0,0,
1546727776.25,120,f4:f5:e8:57:86:a6,Chromecast,1,129,30204,1.3139295810144287,10,82.336,0.333333333333,6,0.014754620345471512,403,6,18,
1546727776.25,120,08:62:66:b2:82:d4,Asus ZenPad,0,25,4808,6.094391083246325,6,64.0,0.75,4,71464.75838518742,65535,2,2,57.0
1546727776.25,120,e0:94:67:31:ab:f0,lenovo laptop,0,195,34689,1.1614724015448061,16,122.708333333,0.285714285714,7,,17520,3,4,
1546727776.25,120,dc:0b:34:f2:20:42,LG G3,0,25,4135,5.481727134912858,3,64.0,0.5,2,11.918398269114896,65535,1,1,
1546727776.25,120,34:e6:ad:29:64:8b,Dell laptop,0,112,26441,1.6121547234563744,12,71.5555555556,0.6,5,146.83519893088518,17520,5,5,21.0
1546727776.25,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,10,660,10.819257077555868,4,64.0,1.0,1,222891.7499840968,1797,0,0,
1546727776.25,120,5c:70:a3:61:5a:04,nexus 5x,0,44,8221,8.505161933099624,9,64.0,0.666666666667,3,15702337.937381871,65535,1,1,
1546727862.42,60,f4:f5:e8:57:86:a6,Chromecast,1,36,7412,1.731516501932075,7,64.0,0.4,5,,403,2,3,
1546727862.42,60,08:62:66:b2:82:d4,Asus ZenPad,0,123,13571,0.13976520956718388,3,64.0,0.5,2,44.59722434042897,65535,1,1,
1546727862.42,60,e0:94:67:31:ab:f0,lenovo laptop,0,132,21077,0.9521347089422745,20,120.244274809,0.333333333333,6,,65535,4,7,
1546727862.42,60,34:e6:ad:29:64:8b,Dell laptop,0,61,15337,1.7232143744375235,6,77.2,0.5,4,146.83519893088518,17520,3,3,24.0
1546727862.42,60,5c:70:a3:61:5a:04,nexus 5x,0,3,174,13.394738912582397,1,64.0,1.0,1,,343,0,0,
1546727727.43,240,f4:f5:e8:57:86:a6,Chromecast,1,223,51616,1.4455295192941933,12,85.3209302326,0.285714285714,7,0.06771785904026249,403,7,25,
1546727727.43,240,08:62:66:b2:82:d4,Asus ZenPad,0,148,18379,5.315261429144261,8,64.0,0.75,4,1846720.170968403,65535,3,3,57.0
1546727727.43,240,e0:94:67:31:ab:f0,lenovo laptop,0,422,72079,1.1149058161436796,23,123.115384615,0.285714285714,7,,65535,8,12,
1546727727.43,240,dc:0b:34:f2:20:42,LG G3,0,45,8450,5.556790652414327,5,64.0,0.666666666667,3,35.39079779105359,65535,2,2,
1546727727.43,240,34:e6:ad:29:64:8b,Dell laptop,0,182,44266,1.8415394759250971,13,58.7272727273,0.6,5,146.83519893088518,17520,7,7,21.0
1546727727.43,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,154,65703,4.267175358432447,9,64.0,0.75,4,883107.3409189053,65535,5,5,60.0
1546727727.43,240,5c:70:a3:61:5a:04,nexus 5x,0,53,8825,8.981485392424231,10,64.0,0.666666666667,3,54660093.793683186,65535,1,1,
1546727922.46,60,f4:f5:e8:57:86:a6,Chromecast,1,295,31217,0.8017010852552288,8,71.8762886598,0.4,5,0.02924675872812731,403,2,2,
1546727922.46,60,08:62:66:b2:82:d4,Asus ZenPad,0,2,226,0.0,0,,0,0,,,0,0,
1546727922.46,60,e0:94:67:31:ab:f0,lenovo laptop,0,98,14076,0.9917181891398169,18,128.0,0.4,5,,65535,1,1,
1546727922.46,60,dc:0b:34:f2:20:42,LG G3,0,1,113,nan,0,,0,0,,,0,0,
1546727922.46,60,34:e6:ad:29:64:8b,Dell laptop,0,26,7739,2.393437950293721,1,1.0,0.0,1,,,0,0,
1546727922.46,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,113,nan,0,,0,0,,,0,0,
1546727922.46,60,5c:70:a3:61:5a:04,nexus 5x,0,2,155,0.0,0,,0,0,,,0,0,
1546727897.04,120,f4:f5:e8:57:86:a6,Chromecast,1,332,38275,1.0535665745874303,9,71.0091743119,0.333333333333,6,0.03697981079402772,403,3,7,
1546727897.04,120,08:62:66:b2:82:d4,Asus ZenPad,0,127,13976,5.657291293560821,4,64.0,0.666666666667,3,1960144.2338862387,65535,1,1,
1546727897.04,120,e0:94:67:31:ab:f0,lenovo laptop,0,234,36334,1.0279660140767815,23,123.582608696,0.333333333333,6,,65535,5,8,
1546727897.04,120,dc:0b:34:f2:20:42,LG G3,0,5,360,9.347801488071925,1,64.0,1.0,1,,895,0,0,
1546727897.04,120,34:e6:ad:29:64:8b,Dell laptop,0,56,15696,2.2617969287159387,3,10.7692307692,0.5,2,,67,0,0,
1546727897.04,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,9,672,7.029857083988851,2,64.0,1.0,1,0.6226044124593222,1884,0,0,
1546727897.04,120,5c:70:a3:61:5a:04,nexus 5x,0,3,221,19.799696922302246,1,64.0,1.0,1,,343,0,0,
1546727862.04,180,f4:f5:e8:57:86:a6,Chromecast,1,375,47497,1.2170951757806872,11,76.4904632153,0.285714285714,7,0.06136448090119347,403,3,8,
1546727862.04,180,08:62:66:b2:82:d4,Asus ZenPad,0,127,13976,5.657291293560821,4,64.0,0.666666666667,3,1960144.2338862387,65535,1,1,
1546727862.04,180,e0:94:67:31:ab:f0,lenovo laptop,0,308,47147,1.0621862385159069,23,121.271523179,0.333333333333,6,,65535,5,8,
1546727862.04,180,dc:0b:34:f2:20:42,LG G3,0,5,360,9.347801488071925,1,64.0,1.0,1,,895,0,0,
1546727862.04,180,34:e6:ad:29:64:8b,Dell laptop,0,118,31075,2.1020721686318047,7,46.3571428571,0.5,4,146.83519893088518,17520,3,3,24.0
1546727862.04,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,9,672,7.029857083988851,2,64.0,1.0,1,0.6226044124593222,1884,0,0,
1546727862.04,180,5c:70:a3:61:5a:04,nexus 5x,0,5,329,17.202574291584142,1,64.0,1.0,1,,343,0,0,
1546727982.51,60,f4:f5:e8:57:86:a6,Chromecast,1,44,8868,1.8847838851265688,6,118.571428571,0.333333333333,6,,403,2,3,
1546727982.51,60,08:62:66:b2:82:d4,Asus ZenPad,0,2,179,0.0,1,64.0,1.0,1,,1403,0,0,
1546727982.51,60,e0:94:67:31:ab:f0,lenovo laptop,0,78,11994,1.0939391322217416,15,114.631578947,0.4,5,,1022,0,0,
1546727982.51,60,dc:0b:34:f2:20:42,LG G3,0,4,247,2.3695586657903798,1,64.0,1.0,1,,895,0,0,
1546727982.51,60,34:e6:ad:29:64:8b,Dell laptop,0,31,7999,2.2258460398212576,3,19.1428571429,0.666666666667,3,,68,0,0,
1546727982.51,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,8,559,1.0280875462213195,2,64.0,1.0,1,0.6226044124593222,1884,0,0,
1546728042.56,60,f4:f5:e8:57:86:a6,Chromecast,1,49,13565,1.6377312146135723,8,64.0,0.5,4,0.01881754695618707,403,4,5,
1546728042.56,60,e0:94:67:31:ab:f0,lenovo laptop,0,65,9163,1.3500738757647002,13,128.0,0.5,4,,1021,0,0,
1546728042.56,60,dc:0b:34:f2:20:42,LG G3,0,25,4600,1.8774303563167203,4,64.0,0.666666666667,3,4.779265933778956,65535,1,1,
1546728042.56,60,34:e6:ad:29:64:8b,Dell laptop,0,28,7824,2.1536938414680176,2,15.1111111111,0.5,2,,17520,0,0,
1546728042.56,60,5c:70:a3:61:5a:04,nexus 5x,0,4,285,2.2551023512905,1,64.0,1.0,1,0.3220652074484252,733,0,0,
1546728017.05,120,f4:f5:e8:57:86:a6,Chromecast,1,111,25706,1.5884856465987323,9,107.245283019,0.333333333333,6,0.044440032478032396,403,4,8,
1546728017.05,120,e0:94:67:31:ab:f0,lenovo laptop,0,197,62910,1.081125529117371,15,100.290909091,0.333333333333,6,,1021,0,0,
1546728017.05,120,dc:0b:34:f2:20:42,LG G3,0,39,6426,8.118206995209572,5,64.0,0.666666666667,3,71.0939074192941,65535,2,2,
1546728017.05,120,34:e6:ad:29:64:8b,Dell laptop,0,59,16308,2.213600516959302,4,14.6071428571,0.5,4,,17520,1,1,
1546728017.05,120,5c:70:a3:61:5a:04,nexus 5x,0,4,285,2.2551023512905,1,64.0,1.0,1,0.3220652074484252,733,0,0,
1546727843.79,300,f4:f5:e8:57:86:a6,Chromecast,1,498,83927,1.295051980791307,14,78.1481481481,0.25,8,0.10953923281790681,403,7,20,
1546727843.79,300,08:62:66:b2:82:d4,Asus ZenPad,0,128,14077,7.533502398667179,4,64.0,0.666666666667,3,2020230.8830904192,65535,1,1,
1546727843.79,300,e0:94:67:31:ab:f0,lenovo laptop,0,512,111096,1.0800871892166832,23,114.096842105,0.285714285714,7,,65535,6,9,
1546727843.79,300,dc:0b:34:f2:20:42,LG G3,0,44,6786,11.268926580653261,6,64.0,0.666666666667,3,71.3599438667851,65535,2,2,
1546727843.79,300,34:e6:ad:29:64:8b,Dell laptop,0,186,48796,2.103834473415427,10,42.3820224719,0.6,5,146.83519893088518,17520,4,4,24.0
1546727843.79,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,10,738,35.52835892919032,3,64.0,1.0,1,26193.9459493169,1884,0,0,
1546727843.79,300,5c:70:a3:61:5a:04,nexus 5x,0,9,614,31.173573670548823,2,64.0,1.0,2,13395299.823019894,733,0,0,
1546728103.18,60,f4:f5:e8:57:86:a6,Chromecast,1,64,22771,1.4010661029653535,9,100.967741935,0.333333333333,6,0.014671482494257733,403,3,4,
1546728103.18,60,e0:94:67:31:ab:f0,lenovo laptop,0,129,53595,0.9438434070405465,12,81.8181818182,0.333333333333,6,,1021,0,0,
1546728103.18,60,dc:0b:34:f2:20:42,LG G3,0,14,1826,1.2913145998953603,2,64.0,0.5,2,56.98168162878878,65535,1,1,
1546728103.18,60,34:e6:ad:29:64:8b,Dell laptop,0,50,11792,1.7979321761595075,5,65.7959183673,0.5,4,,17520,1,1,
1546727967.59,240,f4:f5:e8:57:86:a6,Chromecast,1,438,70240,1.24320070913034,12,74.7102803738,0.285714285714,7,0.07892071081861833,403,6,16,
1546727967.59,240,08:62:66:b2:82:d4,Asus ZenPad,0,28,4292,35.15645516835869,5,64.0,0.666666666667,3,40164.81467897717,65535,1,1,
1546727967.59,240,e0:94:67:31:ab:f0,lenovo laptop,0,331,83427,1.18306440262621,16,108.993197279,0.333333333333,6,,1022,0,0,
1546727967.59,240,dc:0b:34:f2:20:42,LG G3,0,46,6949,16.543611032086414,7,64.0,0.666666666667,3,80.10339419185404,65535,2,2,
1546727967.59,240,34:e6:ad:29:64:8b,Dell laptop,0,149,38480,2.0673269882132526,10,41.5319148936,0.6,5,,17520,1,1,
1546727967.59,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,9,672,7.029857083988851,2,64.0,1.0,1,0.6226044124593222,1884,0,0,
1546727967.59,240,5c:70:a3:61:5a:04,nexus 5x,0,5,398,40.51840548018393,1,64.0,1.0,1,0.3220652074484252,733,0,0,
1546728042.04,180,f4:f5:e8:57:86:a6,Chromecast,1,154,44102,1.5596265191905179,12,79.4864864865,0.333333333333,6,0.07392383963694502,403,6,13,
1546728042.04,180,08:62:66:b2:82:d4,Asus ZenPad,0,24,3887,0.07779121771251041,5,64.0,0.666666666667,3,5.82126027666733,65535,1,1,
1546728042.04,180,e0:94:67:31:ab:f0,lenovo laptop,0,252,71321,1.1628705426805157,15,107.027522936,0.333333333333,6,,1021,0,0,
1546728042.04,180,dc:0b:34:f2:20:42,LG G3,0,42,6631,15.303860338419607,6,64.0,0.666666666667,3,79.56168348658332,65535,2,2,
1546728042.04,180,34:e6:ad:29:64:8b,Dell laptop,0,132,32511,1.9103972227743917,9,55.4285714286,0.5,4,,17520,1,1,
1546728042.04,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,66,nan,1,64.0,1.0,1,,1797,0,0,
1546728042.04,180,5c:70:a3:61:5a:04,nexus 5x,0,4,285,2.2551023512905,1,64.0,1.0,1,0.3220652074484252,733,0,0,
1546728163.39,60,f4:f5:e8:57:86:a6,Chromecast,1,42,7808,1.6118697458162834,8,64.0,0.5,4,,403,3,4,
1546728163.39,60,08:62:66:b2:82:d4,Asus ZenPad,0,24,3887,0.07779121771251041,5,64.0,0.666666666667,3,5.82126027666733,65535,1,1,
1546728163.39,60,e0:94:67:31:ab:f0,lenovo laptop,0,60,9718,1.343325181789274,10,128.0,0.5,4,,1020,0,0,
1546728163.39,60,dc:0b:34:f2:20:42,LG G3,0,3,205,2.4747434854507446,1,64.0,1.0,1,,790,0,0,
1546728163.39,60,34:e6:ad:29:64:8b,Dell laptop,0,54,12895,1.6799268366388649,5,67.04,0.666666666667,3,,17520,0,0,
1546728163.39,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,66,nan,1,64.0,1.0,1,,1797,0,0,
1546728137.86,120,f4:f5:e8:57:86:a6,Chromecast,1,104,30466,1.5112826994669972,10,86.92,0.333333333333,6,0.01688260869559695,403,4,8,
1546728137.86,120,08:62:66:b2:82:d4,Asus ZenPad,0,24,3887,0.07779121771251041,5,64.0,0.666666666667,3,5.82126027666733,65535,1,1,
1546728137.86,120,e0:94:67:31:ab:f0,lenovo laptop,0,141,25141,1.2629825086502973,16,120.583941606,0.333333333333,6,,17520,2,3,
1546728137.86,120,dc:0b:34:f2:20:42,LG G3,0,3,205,2.4747434854507446,1,64.0,1.0,1,,790,0,0,
1546728137.86,120,34:e6:ad:29:64:8b,Dell laptop,0,118,26058,1.612809237789828,10,74.0530973451,0.6,5,,17520,1,1,24.0
1546728137.86,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,66,nan,1,64.0,1.0,1,,1797,0,0,
1546728137.86,120,5c:70:a3:61:5a:04,nexus 5x,0,3,205,2.4979114532470703,1,64.0,1.0,1,,385,0,0,
1546728223.52,60,f4:f5:e8:57:86:a6,Chromecast,1,54,13915,1.5345180585847062,7,108.076923077,0.333333333333,6,0.01735802867270129,403,2,3,
1546728223.52,60,e0:94:67:31:ab:f0,lenovo laptop,0,95,18061,1.054663222493685,13,117.075268817,0.333333333333,6,,17520,3,4,
1546728223.52,60,34:e6:ad:29:64:8b,Dell laptop,0,42,9205,1.7596166379927471,7,53.6585365854,0.6,5,,17520,1,1,24.0
1546728223.52,60,5c:70:a3:61:5a:04,nexus 5x,0,3,205,2.4979114532470703,1,64.0,1.0,1,,385,0,0,
1546728283.65,60,f4:f5:e8:57:86:a6,Chromecast,1,138,16036,1.139783478977861,8,81.1044776119,0.4,5,,403,3,4,
1546728283.65,60,08:62:66:b2:82:d4,Asus ZenPad,0,15,1048,0.9245023557944352,4,64.0,1.0,2,40.246570040137584,2212,0,0,
1546728283.65,60,e0:94:67:31:ab:f0,lenovo laptop,0,109,26295,0.9369994385066229,14,128.0,0.4,5,,17520,3,4,
1546728283.65,60,dc:0b:34:f2:20:42,LG G3,0,5,325,2.1108242156345787,1,64.0,1.0,1,0.24683694572047402,710,0,0,
1546728283.65,60,34:e6:ad:29:64:8b,Dell laptop,0,33,8128,1.8902604068371205,4,26.4,0.333333333333,3,,17520,1,2,
1546728258.02,120,f4:f5:e8:57:86:a6,Chromecast,1,184,27931,1.3139408418071785,10,76.9491525424,0.285714285714,7,0.025984699863481772,403,4,9,
1546728258.02,120,08:62:66:b2:82:d4,Asus ZenPad,0,18,1246,7.551644747280447,4,64.0,1.0,2,585053.4324636975,2212,0,0,
1546728258.02,120,e0:94:67:31:ab:f0,lenovo laptop,0,201,41927,0.9920274060918445,15,122.78974359,0.333333333333,6,,17520,4,5,
1546728258.02,120,dc:0b:34:f2:20:42,LG G3,0,5,325,2.1108242156345787,1,64.0,1.0,1,0.24683694572047402,710,0,0,
1546728258.02,120,34:e6:ad:29:64:8b,Dell laptop,0,87,19737,1.8009866773944827,8,53.6585365854,0.6,5,,65535,2,4,
1546728258.02,120,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,42,nan,0,,0,0,,,0,0,
1546728222.05,180,f4:f5:e8:57:86:a6,Chromecast,1,232,37651,1.410371887584762,10,84.5560538117,0.25,8,0.044395346114756234,403,4,12,
1546728222.05,180,08:62:66:b2:82:d4,Asus ZenPad,0,18,1246,7.551644747280447,4,64.0,1.0,2,585053.4324636975,2212,0,0,
1546728222.05,180,e0:94:67:31:ab:f0,lenovo laptop,0,289,57871,1.037724089576376,16,120.768683274,0.333333333333,6,,17520,5,8,
1546728222.05,180,dc:0b:34:f2:20:42,LG G3,0,5,325,2.1108242156345787,1,64.0,1.0,1,0.24683694572047402,710,0,0,
1546728222.05,180,34:e6:ad:29:64:8b,Dell laptop,0,134,29770,1.7954546541763892,13,54.0,0.6,5,,65535,4,7,24.0
1546728222.05,180,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,42,nan,0,,0,0,,,0,0,
1546728222.05,180,5c:70:a3:61:5a:04,nexus 5x,0,3,205,2.4979114532470703,1,64.0,1.0,1,,385,0,0,
1546728343.82,60,f4:f5:e8:57:86:a6,Chromecast,1,41,7815,1.5631971192654595,7,64.0,0.333333333333,6,0.01737660646737073,403,3,5,
1546728343.82,60,08:62:66:b2:82:d4,Asus ZenPad,0,3,198,0.3162875175476074,3,64.0,1.0,1,0.020075483303269845,2212,0,0,
1546728343.82,60,e0:94:67:31:ab:f0,lenovo laptop,0,90,12836,0.9402112441100114,13,116.32183908,0.4,5,,17520,0,0,
1546728343.82,60,34:e6:ad:29:64:8b,Dell laptop,0,59,11937,1.5719244644375463,8,73.5714285714,0.6,5,,65535,3,4,
1546728343.82,60,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,1,42,nan,0,,0,0,,,0,0,
1546727228.86,1200,f4:f5:e8:57:86:a6,Chromecast,1,1335,274059,1.466192516175794,27,83.5139318885,0.125,16,11.612993023956959,403,10,85,
1546727228.86,1200,08:62:66:b2:82:d4,Asus ZenPad,0,254,43626,21.671988032663492,13,64.0,0.75,4,19786926.87647468,65535,4,5,57.0
1546727228.86,1200,e0:94:67:31:ab:f0,lenovo laptop,0,2049,450601,1.0949053356240626,43,119.165217391,0.25,8,37.99945291336593,65535,22,47,
1546727228.86,1200,dc:0b:34:f2:20:42,LG G3,0,129,27555,28.27952293531339,10,64.0,0.5,4,191.70794694576517,65535,3,4,
1546727228.86,1200,34:e6:ad:29:64:8b,Dell laptop,0,16573,1402565,0.48424415396523707,56,122.966610211,0.5,6,259.1143786326399,65535,23,48,36.7251461988
1546727228.86,1200,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,198,73748,25.441949285236674,14,64.0,0.8,5,9751429.511319615,65535,5,6,60.0
1546727228.86,1200,5c:70:a3:61:5a:04,nexus 5x,0,114,14949,26.02351011653917,11,64.0,0.75,4,1027201605.3293942,65535,3,3,
1546727842.73,600,f4:f5:e8:57:86:a6,Chromecast,1,829,149667,1.3675156544297038,21,81.1044776119,0.181818181818,11,0.202500081364607,403,8,40,
1546727842.73,600,08:62:66:b2:82:d4,Asus ZenPad,0,187,20508,18.72750589370486,8,64.0,0.666666666667,3,9711821.981662367,65535,1,2,
1546727842.73,600,e0:94:67:31:ab:f0,lenovo laptop,0,938,191868,1.111451001554676,30,118.263810598,0.285714285714,7,,65535,9,17,
1546727842.73,600,dc:0b:34:f2:20:42,LG G3,0,52,7316,18.62289548837809,7,64.0,0.666666666667,3,85.73521113642296,65535,2,2,
1546727842.73,600,34:e6:ad:29:64:8b,Dell laptop,0,450,108436,1.892929632541618,27,56.951048951,0.6,5,146.83519893088518,65535,10,15,24.0
1546727842.73,600,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,12,846,72.68486839381205,3,64.0,1.0,1,32067.501914135864,1884,0,0,
1546727842.73,600,5c:70:a3:61:5a:04,nexus 5x,0,12,819,50.27214344091288,3,64.0,1.0,3,26528074.13468204,733,0,0,
1546728144.26,300,f4:f5:e8:57:86:a6,Chromecast,1,332,65911,1.451429423244823,14,85.5548589342,0.25,8,0.08753068828065158,403,5,20,
1546728144.26,300,08:62:66:b2:82:d4,Asus ZenPad,0,55,6108,20.985719911252612,7,64.0,0.666666666667,3,1025784.3132100493,65535,1,1,
1546728144.26,300,e0:94:67:31:ab:f0,lenovo laptop,0,430,82165,1.1312549480717884,19,123.127098321,0.333333333333,6,,17520,5,8,
1546728144.26,300,dc:0b:34:f2:20:42,LG G3,0,8,530,26.93806241720112,2,64.0,1.0,1,8.818234623581578,790,0,0,
1546728144.26,300,34:e6:ad:29:64:8b,Dell laptop,0,265,59706,1.6860530744337752,21,67.5238095238,0.6,5,,65535,7,11,24.0
1546728144.26,300,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,2,108,0.0,1,64.0,1.0,1,,1797,0,0,
1546728144.26,300,5c:70:a3:61:5a:04,nexus 5x,0,3,205,2.4979114532470703,1,64.0,1.0,1,,385,0,0,
1546728207.83,240,f4:f5:e8:57:86:a6,Chromecast,1,286,47817,1.4293768384157144,12,89.0036363636,0.25,8,0.06637714950887046,403,4,16,
1546728207.83,240,08:62:66:b2:82:d4,Asus ZenPad,0,31,2221,12.857693291544797,5,64.0,1.0,2,989962.7685512961,2212,0,0,
1546728207.83,240,e0:94:67:31:ab:f0,lenovo laptop,0,371,71749,1.06506176853459,16,122.371191136,0.333333333333,6,,17520,5,8,
1546728207.83,240,dc:0b:34:f2:20:42,LG G3,0,6,367,30.935307182254235,1,64.0,1.0,1,0.24683694572047402,710,0,0,
1546728207.83,240,34:e6:ad:29:64:8b,Dell laptop,0,214,46939,1.6772878341498538,19,67.9408866995,0.6,5,,65535,7,11,24.0
1546728207.83,240,ac:af:b9:77:ad:66,Galaxy-A7-2017,0,2,108,0.0,1,64.0,1.0,1,,1797,0,0,
1546728207.83,240,5c:70:a3:61:5a:04,nexus 5x,0,3,205,2.4979114532470703,1,64.0,1.0,1,,385,0,0,
